weightid,signature,structure,concepts,language,time,user_id,vote_id,code
11,5.0,0.0,1.0,1.0,2017-04-05 20:13:09.521045,17,,"int largestDiff(int[] x)
{
  int largest = int[0],smallest = int[0];
  for(int y = 1, y < x[].length,y++)
  {
    if(x[y] > largest)
    {
      largest = x[y];
    }
  }
  for(int y = 1, y < x[].length,y++)
  {
    if(x[y] < smallest)
    {
      smallest = x[y];
    }
  }
  return largest - smallest;
}"
12,5.0,0.0,5.0,1.0,2017-04-05 20:13:13.216472,17,,"int largestDiff(int[] x)
{
  int largest = int[0],smallest = int[0];
  for(int y = 1, y < x[].length,y++)
  {
    if(x[y] > largest)
    {
      largest = x[y];
    }
  }
  for(int y = 1, y < x[].length,y++)
  {
    if(x[y] < smallest)
    {
      smallest = x[y];
    }
  }
  return largest - smallest;
}"
13,5.0,5.0,5.0,1.0,2017-04-05 20:14:00.353915,17,,"int largestDiff(int[] x)
{
  int largest = int[0],smallest = int[0];
  for(int y = 1, y < x[].length,y++)
  {
    if(x[y] > largest)
    {
      largest = x[y];
    }
  }
  for(int y = 1, y < x[].length,y++)
  {
    if(x[y] < smallest)
    {
      smallest = x[y];
    }
  }
  return largest - smallest;
}"
14,5.0,5.0,5.0,5.0,2017-04-05 20:14:01.588069,17,,"int largestDiff(int[] x)
{
  int largest = int[0],smallest = int[0];
  for(int y = 1, y < x[].length,y++)
  {
    if(x[y] > largest)
    {
      largest = x[y];
    }
  }
  for(int y = 1, y < x[].length,y++)
  {
    if(x[y] < smallest)
    {
      smallest = x[y];
    }
  }
  return largest - smallest;
}"
15,0.0,5.0,5.0,5.0,2017-04-05 20:14:04.541755,17,,"int largestDiff(int[] x)
{
  int largest = int[0],smallest = int[0];
  for(int y = 1, y < x[].length,y++)
  {
    if(x[y] > largest)
    {
      largest = x[y];
    }
  }
  for(int y = 1, y < x[].length,y++)
  {
    if(x[y] < smallest)
    {
      smallest = x[y];
    }
  }
  return largest - smallest;
}"
16,1.0,1.0,1.0,1.0,2017-04-05 20:14:06.240473,12,1,"{""qId"":2,""reco"":{""rank"":1,""source"":1,""text"":""/** Return the current balance in the named account */\npublic int getBalance(String name, String password) throws RemoteException, BankingException {\n    Account acct = verify(name, password);\n    synchronized (acct) {\n        return acct.balance;\n    }\n}\n"",""rating"":1},""code"":""public int getTax(String persType){\n  \n}""}"
17,0.0,0.5,5.0,5.0,2017-04-05 20:14:06.592211,17,,"int largestDiff(int[] x)
{
  int largest = int[0],smallest = int[0];
  for(int y = 1, y < x[].length,y++)
  {
    if(x[y] > largest)
    {
      largest = x[y];
    }
  }
  for(int y = 1, y < x[].length,y++)
  {
    if(x[y] < smallest)
    {
      smallest = x[y];
    }
  }
  return largest - smallest;
}"
18,0.0,0.0,5.0,5.0,2017-04-05 20:14:07.736684,17,,"int largestDiff(int[] x)
{
  int largest = int[0],smallest = int[0];
  for(int y = 1, y < x[].length,y++)
  {
    if(x[y] > largest)
    {
      largest = x[y];
    }
  }
  for(int y = 1, y < x[].length,y++)
  {
    if(x[y] < smallest)
    {
      smallest = x[y];
    }
  }
  return largest - smallest;
}"
19,0.0,0.0,5.0,0.5,2017-04-05 20:14:08.731297,17,,"int largestDiff(int[] x)
{
  int largest = int[0],smallest = int[0];
  for(int y = 1, y < x[].length,y++)
  {
    if(x[y] > largest)
    {
      largest = x[y];
    }
  }
  for(int y = 1, y < x[].length,y++)
  {
    if(x[y] < smallest)
    {
      smallest = x[y];
    }
  }
  return largest - smallest;
}"
20,0.0,0.0,5.0,0.0,2017-04-05 20:14:10.877952,17,,"int largestDiff(int[] x)
{
  int largest = int[0],smallest = int[0];
  for(int y = 1, y < x[].length,y++)
  {
    if(x[y] > largest)
    {
      largest = x[y];
    }
  }
  for(int y = 1, y < x[].length,y++)
  {
    if(x[y] < smallest)
    {
      smallest = x[y];
    }
  }
  return largest - smallest;
}"
21,1.5,1.0,1.0,1.0,2017-04-05 20:14:48.811200,1,,"public static void main(String[] args)
{
	
}"
22,0.0,5.0,5.0,0.0,2017-04-05 20:14:54.801680,17,,"int largestDiff(int[] x)
{
  int largest = int[0],smallest = int[0];
  for(int y = 1, y < x.length,y++)
  {
    if(x[y] > largest)
    {
      largest = x[y];
    }
  }
  for(int y = 1, y < x.length,y++)
  {
    if(x[y] < smallest)
    {
      smallest = x[y];
    }
  }
  return largest - smallest;
}"
23,1.0,1.0,1.0,1.0,2017-04-05 20:15:27.927255,12,2,"{""qId"":2,""reco"":{""rank"":3,""source"":0,""text"":""public Product(float price) {\n    this.price = price;\n    tax = (float) (price * 0.20);\n}\n"",""rating"":1},""code"":""public int getTax(String persType){\n  if(persType.equals(\""emp\"")){\n    \n  }\n}""}"
24,1.0,1.0,1.0,2.5,2017-04-05 20:17:21.633367,18,,"public int getTax (String type)
{
  // returns different percentage of tax based on type of person
}"
25,2.5,1.0,1.0,2.5,2017-04-05 20:17:23.373851,18,,"public int getTax (String type)
{
  // returns different percentage of tax based on type of person
}"
26,1.0,1.0,1.0,1.0,2017-04-05 20:17:29.549574,12,3,"{""qId"":2,""reco"":{""rank"":4,""source"":0,""text"":""public static void main(String[] args) {\n    String input = JOptionPane.showInputDialog(\""Enter price:\"");\n    double price = Double.parseDouble(input);\n    final double TAX_RATE = 8.5;\n    price = price * (1 + TAX_RATE / 100);\n    JOptionPane.showMessageDialog(null, \""Price after tax: \"" + price);\n}\n"",""rating"":2},""code"":""public int getTax(String persType){\n  if(persType.equals(\""emp\"")){\n    if(salary < 10000){\n      return salary*(.02);\n    }else{\n      return salary*(.05);\n    }\n  }elseif(persT)\n}""}"
27,1.0,1.0,1.0,1.0,2017-04-05 20:18:07.814192,19,4,"{""qId"":1,""reco"":{""rank"":5,""source"":0,""text"":""public static <E extends Comparable<? super E>> E max(ArrayList<E> a) // public static <E extends Comparable<E>> E max(ArrayList<E> a) \n// doesn't work with Student array list\n{\n    E largest = a.get(0);\n    for (int i = 1; i < a.size(); i++) {\n        if (a.get(i).compareTo(largest) > 0) {\n            largest = a.get(i);\n        }\n    }\n    return largest;\n}\n"",""rating"":1},""code"":""int largestDifference(int[] array)\n{\n  \n}""}"
28,1.0,1.0,1.0,1.0,2017-04-05 20:18:15.088377,19,5,"{""qId"":1,""reco"":{""rank"":3,""source"":1,""text"":""/**\n         * Return the contents of the square in the specified row and column.\n         */\nint pieceAt(int row, int col) {\n    return board[row][col];\n}\n"",""rating"":2},""code"":""int largestDifference(int[] array)\n{\n  \n}""}"
29,1.0,1.0,1.0,1.0,2017-04-05 20:18:16.283019,19,6,"{""qId"":1,""reco"":{""rank"":4,""source"":0,""text"":""public void paintComponent(Graphics graph) {\n    int increment = samples.length / getWidth();\n    final int LARGEST = 32767;\n    int x = 0;\n    for (int i = 0; i < samples.length; i = i + increment) {\n        int value = samples[i];\n        value = Math.min(LARGEST, value);\n        value = Math.max(-LARGEST, value);\n        int height = getHeight() / 2;\n        int y = height - samples[i] * height / LARGEST;\n        graph.drawLine(x, y, x, height);\n        x++;\n    }\n}\n"",""rating"":1},""code"":""int largestDifference(int[] array)\n{\n  \n}""}"
30,1.0,1.0,1.0,1.0,2017-04-05 20:18:17.775883,19,7,"{""qId"":1,""reco"":{""rank"":4,""source"":1,""text"":""int getCount() {\n    return count;\n}\n"",""rating"":1},""code"":""int largestDifference(int[] array)\n{\n  \n}""}"
31,1.0,1.0,1.0,1.0,2017-04-05 20:18:20.343748,19,8,"{""qId"":1,""reco"":{""rank"":1,""source"":1,""text"":""int intFieldValue(Object o, String name) throws NoSuchFieldException, IllegalAccessException {\n    Class<?> c = o.getClass();\n    Field fld = c.getField(name);\n    int value = fld.getInt(o);\n    return value;\n}\n"",""rating"":1},""code"":""int largestDifference(int[] array)\n{\n  \n}""}"
32,1.0,1.0,1.0,1.0,2017-04-05 20:18:21.567969,19,9,"{""qId"":1,""reco"":{""rank"":2,""source"":1,""text"":""int getPlayer() {\n    return playerID;\n}\n"",""rating"":1},""code"":""int largestDifference(int[] array)\n{\n  \n}""}"
33,2.5,1.0,1.0,2.5,2017-04-05 20:18:23.827276,18,10,"{""qId"":2,""reco"":{""rank"":4,""source"":0,""text"":""/** Return the person's name.  Not a remote method */\npublic String getName() {\n    return name;\n}\n"",""rating"":1},""code"":""public int getTax (String type)\n{\n  // returns different percentage of tax based on type of person\n}""}"
34,1.0,1.0,1.0,1.0,2017-04-05 20:18:25.207088,19,11,"{""qId"":1,""reco"":{""rank"":5,""source"":1,""text"":""// pre: list != null\n// post: return sum of elements\n// use traditional for loop\npublic static int sumListOld(int[] list) {\n    int total = 0;\n    for (int i = 0; i < list.length; i++) {\n        total += list[i];\n        System.out.println(list[i]);\n    }\n    return total;\n}\n"",""rating"":1},""code"":""int largestDifference(int[] array)\n{\n  \n}""}"
35,0.0,5.0,5.0,0.0,2017-04-05 20:18:25.590982,17,12,"{""qId"":1,""reco"":{""rank"":1,""source"":0,""text"":""public static <E extends Comparable<E>> E max(E[] a) {\n    E largest = a[0];\n    for (int i = 1; i < a.length; i++) {\n        if (a[i].compareTo(largest) > 0) {\n            largest = a[i];\n        }\n    }\n    return largest;\n}\n"",""rating"":1},""code"":""public int largestDiff(int[] x)\n{\n int largest = int[0]\n int smallest = int[0];\n for(int y = 1; y < x.length; y++)\n  {\n   if(x[y] > largest)\n    {\n     largest = x[y];\n    }\n  }\n for(int z = 1; z < x.length; z++)\n  {\n   if(x[z] < smallest)\n    {\n     smallest = x[z];\n    }\n  }\n return largest - smallest;\n} ""}"
36,1.0,1.0,1.0,1.0,2017-04-05 20:18:30.583635,19,13,"{""qId"":1,""reco"":{""rank"":2,""source"":0,""text"":""/**\n      Computes the largest value of an array.\n      @param a the array\n      @return the largest value in a\n   */\npublic static int max(int[] values) {\n    int largest = values[0];\n    for (int i = 1; i < values.length; i++) {\n        if (values[i] > largest) {\n            largest = values[i];\n        }\n    }\n    return largest;\n}\n"",""rating"":4},""code"":""int largestDifference(int[] array)\n{\n  \n}""}"
37,2.5,1.0,1.0,2.5,2017-04-05 20:18:46.226679,18,14,"{""qId"":2,""reco"":{""rank"":4,""source"":1,""text"":""@Override\npublic int compare(String s1, String s2) {\n    s1 = s1.substring(1);\n    s2 = s2.substring(1);\n    return s1.compareTo(s2);\n// or, more concisely:\n// return s1.substring(1).compareTo(s2.substring(1));\n}\n"",""rating"":3},""code"":""public int getTax (String type)\n{\n  // returns different percentage of tax based on type of person\n}""}"
38,1.0,1.0,1.0,1.0,2017-04-05 20:18:47.043553,5,15,"{""qId"":1,""reco"":{""rank"":4,""source"":1,""text"":""/**\n      Returns the most frequently occurring value in an array.\n      @param a an array\n      @return the most frequently occurring value in a\n   */\npublic static int mostFrequent2(int[] a) {\n    // O(n log(n))\n    Arrays.sort(a);\n    int[] counts = new int[a.length];\n    int count = 0;\n    for (// O(n)\n    int i = 0; // O(n)\n    i < a.length; // O(n)\n    i++) {\n        count++;\n        if (i == a.length - 1 || a[i] != a[i + 1]) {\n            counts[i] = count;\n            count = 0;\n        }\n    }\n    // O(n)\n    int highestFrequency = max(counts);\n    // O(n)\n    int highestFrequencyIndex = search(counts, highestFrequency);\n    return a[highestFrequencyIndex];\n}\n"",""rating"":5},""code"":""public static int nu(int array[]){\n  int largest=0,current=0,smallest=0;\n    for(int i=0;i<array.size();i++){\n      current=array[i];\n      if(current>=largest){\n        largest=current;\n      }\n      if(current<=smallest){\n        smallest=current;\n      }\n    }\n  return largest-smallest;\n}""}"
39,0.0,5.0,5.0,0.0,2017-04-05 20:18:50.021899,17,16,"{""qId"":1,""reco"":{""rank"":4,""source"":1,""text"":""@Override\npublic void run() {\n    try {\n        if (semaphore.tryAcquire(10, TimeUnit.MILLISECONDS)) {\n            try {\n                Teller.getService(count);\n            } finally {\n                semaphore.release();\n            }\n        }\n    } catch (InterruptedException ex) {\n    }\n}\n"",""rating"":1},""code"":""public int largestDiff(int[] x)\n{\n int largest = int[0]\n int smallest = int[0];\n for(int y = 1; y < x.length; y++)\n  {\n   if(x[y] > largest)\n    {\n     largest = x[y];\n    }\n  }\n for(int z = 1; z < x.length; z++)\n  {\n   if(x[z] < smallest)\n    {\n     smallest = x[z];\n    }\n  }\n return largest - smallest;\n} ""}"
40,0.0,5.0,5.0,5.0,2017-04-05 20:19:04.962498,17,,"public int largestDiff(int[] x)
{
 int largest = int[0]
 int smallest = int[0];
 for(int y = 1; y < x.length; y++)
  {
   if(x[y] > largest)
    {
     largest = x[y];
    }
  }
 for(int z = 1; z < x.length; z++)
  {
   if(x[z] < smallest)
    {
     smallest = x[z];
    }
  }
 return largest - smallest;
} "
41,1.5,5.0,5.0,5.0,2017-04-05 20:19:05.856387,17,,"public int largestDiff(int[] x)
{
 int largest = int[0]
 int smallest = int[0];
 for(int y = 1; y < x.length; y++)
  {
   if(x[y] > largest)
    {
     largest = x[y];
    }
  }
 for(int z = 1; z < x.length; z++)
  {
   if(x[z] < smallest)
    {
     smallest = x[z];
    }
  }
 return largest - smallest;
} "
42,5.0,5.0,5.0,5.0,2017-04-05 20:19:06.447224,17,,"public int largestDiff(int[] x)
{
 int largest = int[0]
 int smallest = int[0];
 for(int y = 1; y < x.length; y++)
  {
   if(x[y] > largest)
    {
     largest = x[y];
    }
  }
 for(int z = 1; z < x.length; z++)
  {
   if(x[z] < smallest)
    {
     smallest = x[z];
    }
  }
 return largest - smallest;
} "
43,2.5,1.0,1.0,1.0,2017-04-05 20:19:19.214525,5,,"public static int nu(int array[]){
  int largest=0,current=0,smallest=0;
    for(int i=0;i<array.size();i++){
      current=array[i];
      if(current>=largest){
        largest=current;
      }
      if(current<=smallest){
        smallest=current;
      }
    }
  return largest-smallest;
}"
44,2.5,1.0,1.0,1.0,2017-04-05 20:19:24.056298,5,17,"{""qId"":1,""reco"":{""rank"":2,""source"":0,""text"":""public static <E extends Comparable<? super E>> E max(ArrayList<E> a) // public static <E extends Comparable<E>> E max(ArrayList<E> a) \n// doesn't work with Student array list\n{\n    E largest = a.get(0);\n    for (int i = 1; i < a.size(); i++) {\n        if (a.get(i).compareTo(largest) > 0) {\n            largest = a.get(i);\n        }\n    }\n    return largest;\n}\n"",""rating"":5},""code"":""public static int nu(int array[]){\n  int largest=0,current=0,smallest=0;\n    for(int i=0;i<array.size();i++){\n      current=array[i];\n      if(current>=largest){\n        largest=current;\n      }\n      if(current<=smallest){\n        smallest=current;\n      }\n    }\n  return largest-smallest;\n}""}"
45,1.0,1.0,1.0,1.0,2017-04-05 20:19:27.366095,19,18,"{""qId"":1,""reco"":{""rank"":1,""source"":0,""text"":""public static <E extends Comparable<E>> E max(E[] a) {\n    E largest = a[0];\n    for (int i = 1; i < a.length; i++) {\n        if (a[i].compareTo(largest) > 0) {\n            largest = a[i];\n        }\n    }\n    return largest;\n}\n"",""rating"":1},""code"":""int largestDifference(int[] values)\n{\n  int largest = values[0];\n    for (int i = 1; i < values.length; i++) {\n        if (values[i] > largest) {\n            largest = values[i];\n        }\n    }\n}""}"
46,2.5,1.0,1.0,1.0,2017-04-05 20:19:27.378346,5,19,"{""qId"":1,""reco"":{""rank"":4,""source"":1,""text"":""/**\n      Returns the most frequently occurring value in an array.\n      @param a an array\n      @return the most frequently occurring value in a\n   */\npublic static int mostFrequent2(int[] a) {\n    // O(n log(n))\n    Arrays.sort(a);\n    int[] counts = new int[a.length];\n    int count = 0;\n    for (// O(n)\n    int i = 0; // O(n)\n    i < a.length; // O(n)\n    i++) {\n        count++;\n        if (i == a.length - 1 || a[i] != a[i + 1]) {\n            counts[i] = count;\n            count = 0;\n        }\n    }\n    // O(n)\n    int highestFrequency = max(counts);\n    // O(n)\n    int highestFrequencyIndex = search(counts, highestFrequency);\n    return a[highestFrequencyIndex];\n}\n"",""rating"":5},""code"":""public static int nu(int array[]){\n  int largest=0,current=0,smallest=0;\n    for(int i=0;i<array.size();i++){\n      current=array[i];\n      if(current>=largest){\n        largest=current;\n      }\n      if(current<=smallest){\n        smallest=current;\n      }\n    }\n  return largest-smallest;\n}""}"
47,1.0,1.0,1.0,1.0,2017-04-05 20:19:32.957938,12,20,"{""qId"":2,""reco"":{""rank"":1,""source"":0,""text"":""/** \""main program\"" method - construct and show */\npublic static void main(String[] av) {\n    // create a BusCard object, tell it to show up\n    new BusCard().setVisible(true);\n}\n"",""rating"":1},""code"":""public int getTax(String persType){\n  if(persType.equals(\""emp\"")){\n    if(salary < 10000){\n      return salary*(.02);\n    }else{\n      return salary*(.05);\n    }\n  }else if(persType.equals(\""busOwn\"")){\n    return profit*(.10);\n  }else if(persType.equals(vet)){\n    return 0;\n  }\n}""}"
48,1.0,1.0,1.0,1.0,2017-04-05 20:19:39.533365,19,21,"{""qId"":1,""reco"":{""rank"":3,""source"":0,""text"":""/**\n         * Return the largest item that has been entered.\n         * The return value will be -infinity if no numbers have been entered. \n         */\npublic double getMax() {\n    return max;\n}\n"",""rating"":1},""code"":""int largestDifference(int[] values)\n{\n  int largest = values[0];\n    for (int i = 1; i < values.length; i++) {\n        if (values[i] > largest) {\n            largest = values[i];\n        }\n    }\n}""}"
49,2.5,1.0,1.0,1.0,2017-04-05 20:19:43.495410,12,,"public int getTax(String persType){
  if(persType.equals(""emp"")){
    if(salary < 10000){
      return salary*(.02);
    }else{
      return salary*(.05);
    }
  }else if(persType.equals(""busOwn"")){
    return profit*(.10);
  }else if(persType.equals(vet)){
    return 0;
  }
}"
50,1.0,1.0,2.0,1.0,2017-04-05 20:19:46.261070,19,,"int largestDifference(int[] values)
{
  int largest = values[0];
    for (int i = 1; i < values.length; i++) {
        if (values[i] > largest) {
            largest = values[i];
        }
    }
}"
51,2.5,1.0,1.0,1.0,2017-04-05 20:19:50.797335,5,22,"{""qId"":1,""reco"":{""rank"":1,""source"":1,""text"":""// pre: list != null\n// post: return sum of elements\n// use traditional for loop\npublic static int sumListOld(int[] list) {\n    int total = 0;\n    for (int i = 0; i < list.length; i++) {\n        total += list[i];\n        System.out.println(list[i]);\n    }\n    return total;\n}\n"",""rating"":5},""code"":""public static int nu(int array[]){\n  int largest=0,current=0,smallest=0;\n    for(int i=0;i<array.size();i++){\n      current=array[i];\n      if(current>=largest){\n        largest=current;\n      }\n      if(current<=smallest){\n        smallest=current;\n      }\n    }\n  return largest-smallest;\n}""}"
52,2.5,1.0,0.0,2.5,2017-04-05 20:19:52.599366,18,,"public int getTax (String type)
{
  // returns different percentage of tax based on type of person
	type.compareTo(s2);
}"
53,2.5,2.0,0.0,2.5,2017-04-05 20:19:53.381483,18,,"public int getTax (String type)
{
  // returns different percentage of tax based on type of person
	type.compareTo(s2);
}"
54,2.5,1.0,1.0,1.0,2017-04-05 20:20:05.003946,12,23,"{""qId"":2,""reco"":{""rank"":4,""source"":0,""text"":""public static void main(String[] args) {\n    double sum = 0;\n    int count = 0;\n    double salary = 0;\n    System.out.print(\""Enter salaries, -1 to finish: \"");\n    Scanner in = new Scanner(System.in);\n    while (salary != -1) {\n        salary = in.nextDouble();\n        if (salary != -1) {\n            sum = sum + salary;\n            count++;\n        }\n    }\n    if (count > 0) {\n        double average = sum / count;\n        System.out.println(\""Average salary: \"" + average);\n       // Process data until the sentinel is entered \n\n    } else {\n        System.out.println(\""No data\"");\n    }\n}\n       // Compute and print the average\n\n"",""rating"":3},""code"":""public int getTax(String persType){\n  if(persType.equals(\""emp\"")){\n    if(salary < 10000){\n      return salary*(.02);\n    }else{\n      return salary*(.05);\n    }\n  }else if(persType.equals(\""busOwn\"")){\n    return profit*(.10);\n  }else if(persType.equals(vet)){\n    return 0;\n  }\n}""}"
55,2.5,1.0,1.0,1.0,2017-04-05 20:20:11.255520,12,24,"{""qId"":2,""reco"":{""rank"":1,""source"":1,""text"":""/** The central interface function to Perl. */\npublic int match(String s0, String s1) {\n    try {\n        String str = (String) CallPerl(\""Text::Levenshtein\"", \""distance\"", new Object[] { s0, s1 });\n        return Integer.parseInt(str);\n    } catch (InlineJavaPerlException e) {\n        System.err.println(\""Inline Java Perl Exception: \"" + e);\n    } catch (InlineJavaException e) {\n        System.err.println(\""Inline Java Exception: \"" + e);\n    }\n    return 0;\n}\n"",""rating"":1},""code"":""public int getTax(String persType){\n  if(persType.equals(\""emp\"")){\n    if(salary < 10000){\n      return salary*(.02);\n    }else{\n      return salary*(.05);\n    }\n  }else if(persType.equals(\""busOwn\"")){\n    return profit*(.10);\n  }else if(persType.equals(vet)){\n    return 0;\n  }\n}""}"
56,2.5,1.0,1.0,1.0,2017-04-05 20:20:16.142816,12,25,"{""qId"":2,""reco"":{""rank"":3,""source"":1,""text"":""/** Return the current balance in the named account */\npublic int getBalance(String name, String password) throws RemoteException, BankingException {\n    Account acct = verify(name, password);\n    synchronized (acct) {\n        return acct.balance;\n    }\n}\n"",""rating"":1},""code"":""public int getTax(String persType){\n  if(persType.equals(\""emp\"")){\n    if(salary < 10000){\n      return salary*(.02);\n    }else{\n      return salary*(.05);\n    }\n  }else if(persType.equals(\""busOwn\"")){\n    return profit*(.10);\n  }else if(persType.equals(vet)){\n    return 0;\n  }\n}""}"
57,2.5,1.0,1.0,1.0,2017-04-05 20:20:22.301378,12,26,"{""qId"":2,""reco"":{""rank"":4,""source"":1,""text"":""/** \n   * This convenience method checks whether the name and password match\n   * an existing account.  If so, it returns the balance in that account.\n   * If not, it throws an exception.  Note that this method does not call\n   * commit() or rollback(), so its query is part of a larger transaction.\n   **/\npublic int verify(String name, String password) throws BankingException, SQLException {\n    Statement s = null;\n    try {\n        s = db.createStatement();\n        s.executeQuery(\""SELECT balance FROM accounts \"" + \""WHERE name='\"" + name + \""' \"" + \""  AND password = '\"" + password + \""'\"");\n        ResultSet r = s.getResultSet();\n        if (!r.next())\n            throw new BankingException(\""No such account or invalid password\"");\n        return r.getInt(1);\n    } finally {\n        try {\n            s.close();\n        } catch (Exception e) {\n        }\n    }\n}\n"",""rating"":2},""code"":""public int getTax(String persType){\n  if(persType.equals(\""emp\"")){\n    if(salary < 10000){\n      return salary*(.02);\n    }else{\n      return salary*(.05);\n    }\n  }else if(persType.equals(\""busOwn\"")){\n    return profit*(.10);\n  }else if(persType.equals(vet)){\n    return 0;\n  }\n}""}"
58,1.0,1.0,1.0,1.0,2017-04-05 20:20:23.782520,11,27,"{""qId"":1,""reco"":{""rank"":3,""source"":1,""text"":""int getX() {\n    return x;\n}\n"",""rating"":1},""code"":""int arraylargest(){\n}""}"
59,1.0,1.0,1.0,1.0,2017-04-05 20:20:25.677107,11,28,"{""qId"":1,""reco"":{""rank"":5,""source"":0,""text"":""public static void main(String[] unuxed) {\n    new ButtonDemo().setVisible(true);\n}\n"",""rating"":1},""code"":""int arraylargest(){\n}""}"
60,1.0,1.0,1.0,1.0,2017-04-05 20:20:27.140970,11,29,"{""qId"":1,""reco"":{""rank"":1,""source"":1,""text"":""int getSize() {\n    // Return the number of Locations on the stack. \n    return size;\n}\n"",""rating"":1},""code"":""int arraylargest(){\n}""}"
61,1.0,1.0,2.0,1.0,2017-04-05 20:20:27.556457,19,30,"{""qId"":1,""reco"":{""rank"":3,""source"":0,""text"":""public void paintComponent(Graphics graph) {\n    int increment = samples.length / getWidth();\n    final int LARGEST = 32767;\n    int x = 0;\n    for (int i = 0; i < samples.length; i = i + increment) {\n        int value = samples[i];\n        value = Math.min(LARGEST, value);\n        value = Math.max(-LARGEST, value);\n        int height = getHeight() / 2;\n        int y = height - samples[i] * height / LARGEST;\n        graph.drawLine(x, y, x, height);\n        x++;\n    }\n}\n"",""rating"":1},""code"":""int largestDifference(int[] values)\n{\n  int largest = values[0];\n    for (int i = 1; i < values.length; i++) {\n        if (values[i] > largest) {\n            largest = values[i];\n        }\n    }\n  \n  int smallest = values[0];\n    for (int i = 1; i < values.length; i++) {\n        if (values[i] < smallest) {\n            smallest = values[i];\n        }\n    }\n  \n  return largest-smallest;\n}""}"
62,1.0,1.0,1.0,1.0,2017-04-05 20:20:29.493010,11,31,"{""qId"":1,""reco"":{""rank"":2,""source"":1,""text"":""int getPrice() {\n    return price;\n}\n"",""rating"":1},""code"":""int arraylargest(){\n}""}"
63,1.0,1.0,1.0,1.0,2017-04-05 20:20:30.814770,11,32,"{""qId"":1,""reco"":{""rank"":5,""source"":1,""text"":""/**\n         * Return the contents of the square in the specified row and column.\n         */\nint pieceAt(int row, int col) {\n    return board[row][col];\n}\n"",""rating"":1},""code"":""int arraylargest(){\n}""}"
64,1.0,1.0,2.0,1.0,2017-04-05 20:20:31.395852,19,33,"{""qId"":1,""reco"":{""rank"":4,""source"":1,""text"":""// pre: list != null\n// post: return sum of elements\n// use traditional for loop\npublic static int sumListOld(int[] list) {\n    int total = 0;\n    for (int i = 0; i < list.length; i++) {\n        total += list[i];\n        System.out.println(list[i]);\n    }\n    return total;\n}\n"",""rating"":2},""code"":""int largestDifference(int[] values)\n{\n  int largest = values[0];\n    for (int i = 1; i < values.length; i++) {\n        if (values[i] > largest) {\n            largest = values[i];\n        }\n    }\n  \n  int smallest = values[0];\n    for (int i = 1; i < values.length; i++) {\n        if (values[i] < smallest) {\n            smallest = values[i];\n        }\n    }\n  \n  return largest-smallest;\n}""}"
